prolific_id,participant_id,trial_type,trial_index,image_shown,image_category,feed_duration_seconds,post_dwell_seconds,feed_source,like_state,share_state,image_index,scroll_to_bottom,political_affiliation,condition,consented,blame_prescriptive,praise_prescriptive,emotion_prescriptive,poli_prescriptive,blame_descriptive,praise_descriptive,emotion_descriptive,political_descriptive,blame_prescriptive_ownNetwork,praise_prescriptive_ownNetwork,emotion_prescriptive_ownNetwork,poli_prescriptive_ownNetwork,blame_descriptive_ownNetwork,praise_descriptive_ownNetwork,emotion_descriptive_ownNetwork,political_descriptive_ownNetwork,gender,age,language,education,employment,party,party_lean,political_ideology,political_follow,rep_id,dem_id,sm_use,sm_use_slider,sm_use_poli,sm_use_poli_slider,sm_post_poli,sm_post_poli_slider,share_why
TEST999,3,social-media-feed,7,Slide413.png,rep_ingroup_praise,,1.7106,community,,,46,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide292.png,rep_ingroup_praise,,1.7093,community,,,47,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide163.png,neutral_political,,1.6422,personalized,,,48,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide231.png,rep_ingroup_praise,,0.0255,community,,,49,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide420.png,rep_outgroup_blame,,0.0171,community,,,50,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide417.png,rep_outgroup_blame,,0.034,community,,,51,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide282.png,neutral_political,,0.0169,personalized,,,52,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide141.png,rep_ingroup_praise,,0.0169,personalized,,,53,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide143.png,rep_ingroup_praise,,,community,,,54,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide533.png,rep_ingroup_praise,,0.0156,community,,,55,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide233.png,rep_ingroup_praise,,0.0329,community,,,56,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide321.png,rep_ingroup_praise,,0.0173,community,,,57,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide293.png,rep_ingroup_praise,,0.0161,community,,,58,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide205.png,rep_ingroup_praise,,0.0332,personalized,,,59,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide117.png,rep_outgroup_blame,,0.0337,personalized,,,60,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide445.png,rep_ingroup_praise,,0.0334,personalized,,,61,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide507.png,rep_outgroup_blame,,0.0497,community,,,62,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide640.png,distractor,,0.0662,personalized,,,63,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide602.png,distractor,,0.0669,community,,,64,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide314.png,neutral_political,,0.1172,community,,,65,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide673.png,distractor,,1.3928,personalized,,,66,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide593.png,rep_ingroup_praise,,1.3583,community,,,67,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide232.png,rep_ingroup_praise,,0.033,personalized,,,68,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide444.png,rep_ingroup_praise,,0.0176,community,,,69,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide176.png,rep_outgroup_blame,,0.0334,community,,,70,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide570.png,rep_outgroup_blame,,0.0334,personalized,,,71,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide21.png,rep_ingroup_praise,,0.0175,community,,,72,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide595.png,rep_ingroup_praise,,0.0158,community,,,73,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide316.png,neutral_political,,0.05,personalized,,,74,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide535.png,rep_ingroup_praise,,0.05,community,,,75,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide357.png,rep_outgroup_blame,,0.0837,community,,,76,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide383.png,rep_ingroup_praise,,0.1169,personalized,,,77,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide114.png,rep_ingroup_praise,,0.91,community,,,78,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide175.png,rep_ingroup_praise,,0.9906,community,,,79,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide146.png,rep_outgroup_blame,,0.1658,community,,,80,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide642.png,distractor,,0.0999,community,,,81,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide268.png,rep_outgroup_blame,,0.0505,personalized,,,82,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide591.png,rep_ingroup_praise,,0.0665,personalized,,,83,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide313.png,neutral_political,,1.5497,community,,,84,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide193.png,neutral_political,,1.5333,personalized,,,85,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide191.png,neutral_political,,1.4494,community,,,86,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide537.png,rep_outgroup_blame,,0.0164,community,,,87,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide474.png,rep_ingroup_praise,,0.017,community,,,88,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide263.png,rep_ingroup_praise,,0.017,personalized,,,89,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide659.png,distractor,,0.017,personalized,,,90,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide600.png,rep_outgroup_blame,,0.0128,personalized,,,91,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide692.png,distractor,,0.0287,community,,,92,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide360.png,rep_outgroup_blame,,0.0159,personalized,,,93,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide470.png,neutral_political,,0.0495,personalized,,,94,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide323.png,rep_ingroup_praise,,2.5041,community,,,95,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide297.png,rep_outgroup_blame,,2.5205,personalized,true,,96,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide387.png,rep_outgroup_blame,,3.07,personalized,,,97,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide562.png,rep_ingroup_praise,,0.7658,community,,,98,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide354.png,rep_ingroup_praise,,1.8555,personalized,,,99,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide325.png,rep_ingroup_praise,16.9391,1.239,personalized,,,100,true,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,instructions,8,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,9,,,,,,,,,,republican,algorithmic,,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,10,,,,,,,,,,republican,algorithmic,,,,,,57,38,60,43,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,instructions,11,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,12,,,,,,,,,,republican,algorithmic,,,,,,,,,,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,13,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,57,33,61,39,,,,,,,,,,,,,,,,,,
TEST999,3,instructions,14,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,15,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,female,78,no_fluent,eighth_or_less,self_employed,,,,,,,,,,,,,
TEST999,3,survey-html-form,16,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,5,,,,,,,
TEST999,3,survey-html-form,17,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-3_times_a_week,61,4-6_times_a_week,51,2-3_times_a_week,48,change_opinions
