prolific_id,participant_id,trial_type,trial_index,image_shown,image_category,feed_duration_seconds,post_dwell_seconds,feed_source,like_state,share_state,image_index,scroll_to_bottom,political_affiliation,condition,consented,blame_prescriptive,praise_prescriptive,emotion_prescriptive,poli_prescriptive,blame_descriptive,praise_descriptive,emotion_descriptive,political_descriptive,blame_prescriptive_ownNetwork,praise_prescriptive_ownNetwork,emotion_prescriptive_ownNetwork,poli_prescriptive_ownNetwork,blame_descriptive_ownNetwork,praise_descriptive_ownNetwork,emotion_descriptive_ownNetwork,political_descriptive_ownNetwork,gender,age,language,education,employment,party,party_lean,political_ideology,political_follow,rep_id,dem_id,sm_use,sm_use_slider,sm_use_poli,sm_use_poli_slider,sm_post_poli,sm_post_poli_slider,share_why
TEST999,3,social-media-feed,7,Slide291.png,rep_ingroup_praise,,0.0671,personalized,,,45,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide261.png,rep_ingroup_praise,,0.0754,personalized,,,46,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide541.png,dem_ingroup_praise,,0.0827,personalized,,,47,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide7.png,dem_outgroup_blame,,0.8493,personalized,,,48,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide231.png,rep_ingroup_praise,,0.8494,community,true,,49,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide191.png,neutral_political,,0.8335,community,,,50,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide341.png,neutral_political,,0.0497,personalized,,,51,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide471.png,rep_ingroup_praise,,0.0498,community,,,52,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide386.png,rep_outgroup_blame,,0.059,personalized,,,53,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide475.png,rep_ingroup_praise,,0.0581,community,,,54,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide321.png,rep_ingroup_praise,,0.067,community,,,55,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide113.png,rep_ingroup_praise,,0.075,community,,,56,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide181.png,dem_ingroup_praise,,0.0757,personalized,,,57,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide299.png,rep_outgroup_blame,,0.1668,community,,,58,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide441.png,rep_ingroup_praise,,0.1522,community,,,59,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide220.png,dem_outgroup_blame,,0.0576,personalized,,,60,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide357.png,rep_outgroup_blame,,0.059,community,,,61,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide292.png,rep_ingroup_praise,,0.0583,community,,,62,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide94.png,dem_ingroup_praise,,0.0662,personalized,,,63,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide175.png,rep_ingroup_praise,,0.0678,community,,,64,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide293.png,rep_ingroup_praise,,0.0756,community,,,65,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide107.png,neutral_political,,0.9,personalized,,,66,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide354.png,rep_ingroup_praise,,0.8999,community,true,,67,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide401.png,neutral_political,,0.05,personalized,,,68,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide353.png,rep_ingroup_praise,,0.0417,personalized,,,69,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide408.png,neutral_political,,0.0416,personalized,,,70,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide356.png,rep_outgroup_blame,,0.0495,community,,,71,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide563.png,rep_ingroup_praise,,0.05,community,,,72,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide185.png,dem_ingroup_praise,,0.0584,personalized,,,73,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide533.png,rep_ingroup_praise,,0.0672,community,,,74,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide591.png,rep_ingroup_praise,,0.0669,community,,,75,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide535.png,rep_ingroup_praise,,0.175,community,,,76,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide171.png,rep_ingroup_praise,,0.1749,community,,,77,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide333.png,dem_ingroup_praise,,0.0579,personalized,,,78,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide542.png,dem_ingroup_praise,,0.05,personalized,,,79,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide146.png,rep_outgroup_blame,,0.0662,personalized,,,80,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide120.png,rep_outgroup_blame,,0.0665,community,,,81,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide444.png,rep_ingroup_praise,,0.0737,community,,,82,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide596.png,rep_outgroup_blame,,1,community,,,83,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide633.png,distractor,,1.0089,community,,true,84,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide142.png,rep_ingroup_praise,,1.0001,personalized,,,85,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide178.png,rep_outgroup_blame,,0.0431,community,,,86,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide296.png,rep_outgroup_blame,,0.0426,personalized,,,87,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide570.png,rep_outgroup_blame,,0.0403,community,,,88,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide300.png,rep_outgroup_blame,,0.0576,community,,,89,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide168.png,neutral_political,,0.0668,community,,,90,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide392.png,dem_ingroup_praise,,0.0667,personalized,,,91,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide458.png,dem_outgroup_blame,,0.0665,personalized,,,92,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide347.png,neutral_political,,0.0757,personalized,,,93,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide452.png,dem_ingroup_praise,,0.1662,personalized,,,94,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide499.png,neutral_political,,0.1584,personalized,,,95,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide465.png,neutral_political,,0.0833,personalized,,,96,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide432.png,neutral_political,,0.0491,personalized,,,97,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide551.png,neutral_political,,0.0509,personalized,,,98,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide230.png,neutral_political,,1.5513,personalized,,,99,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,social-media-feed,7,Slide455.png,dem_ingroup_praise,9.7574,1.5346,personalized,true,,100,true,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,instructions,8,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,9,,,,,,,,,,republican,algorithmic,,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,10,,,,,,,,,,republican,algorithmic,,,,,,57,40,65,40,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,instructions,11,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,12,,,,,,,,,,republican,algorithmic,,,,,,,,,,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,13,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,60,38,69,36,,,,,,,,,,,,,,,,,,
TEST999,3,instructions,14,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST999,3,survey-html-form,15,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,female,78,no_fluent,some_high_school,self_employed,,,,,,,,,,,,,
TEST999,3,survey-html-form,16,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,5,,,,,,,
TEST999,3,survey-html-form,17,,,,,,,,,,republican,algorithmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-3_times_a_week,46,2-3_times_a_week,50,daily_or_more,58,see_content
